x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
0.782618165,0.712830245,-0.000139003,0.627214015,0.768793106,-0.125469491,0.463188738,0.703747511,-0.180727705,0.378134966,0.569644213,-0.230306983,0.34953028,0.444726259,-0.266098797,0.389883161,0.557017505,0.011791974,0.25222683,0.435995996,-0.062955931,0.175626695,0.342324138,-0.123408139,0.117011428,0.245637089,-0.159753904,0.464035004,0.488068521,0.013788939,0.390325755,0.389106244,-0.125146642,0.475024253,0.505407751,-0.167328,0.535154223,0.584699273,-0.141753286,0.551082909,0.44515866,-0.010067553,0.493288487,0.356942952,-0.187516212,0.571433902,0.486022085,-0.218057573,0.622728169,0.561264575,-0.171104267,0.649588466,0.416459084,-0.043996062,0.583041668,0.332992554,-0.168062299,0.620063126,0.426360309,-0.175626174,0.6536659,0.488727838,-0.139658615,1
0.716823637,0.76381135,-0.000211248,0.562471151,0.794062376,-0.12888813,0.420973778,0.696486831,-0.181080148,0.361911535,0.54564631,-0.220246583,0.354994297,0.413263917,-0.237519264,0.379053116,0.525582671,-0.023022726,0.264095753,0.379914343,-0.096899845,0.203507677,0.278557539,-0.15400435,0.161891311,0.18301633,-0.192255884,0.465307713,0.47761628,-0.020292442,0.398051798,0.359642923,-0.169898599,0.460824162,0.49236542,-0.201945916,0.504924357,0.583646476,-0.17449379,0.561070144,0.455637336,-0.040432949,0.50658679,0.357035816,-0.2082268,0.559984267,0.501927614,-0.24021183,0.594725728,0.581211209,-0.208207831,0.665105939,0.449064136,-0.071288303,0.60973537,0.360398471,-0.187159479,0.628148973,0.462844163,-0.193915263,0.649445534,0.526776314,-0.167515934,1
0.681902051,0.797473371,-0.000162913,0.520831823,0.803184569,-0.121063657,0.393480152,0.683271646,-0.17627272,0.358317405,0.524812698,-0.223670229,0.36961323,0.392298132,-0.250109196,0.380328894,0.513020158,-0.013926862,0.285020292,0.350186527,-0.095750481,0.243985593,0.239963621,-0.162725151,0.222342461,0.134201705,-0.20695655,0.474363774,0.476948649,-0.015239556,0.425704598,0.347844332,-0.162020564,0.464823604,0.491084903,-0.198864654,0.493721962,0.585579455,-0.172694594,0.571313381,0.467986017,-0.040703353,0.528344572,0.360041618,-0.210031107,0.558132946,0.512483954,-0.232885629,0.582546651,0.594843984,-0.192929044,0.673979223,0.474923253,-0.076787487,0.628884554,0.378877521,-0.190713823,0.632299125,0.486650079,-0.190584496,0.644115329,0.553054273,-0.1552324,1
0.649802089,0.845585644,-0.000153983,0.478700161,0.80622679,-0.120393917,0.364260733,0.664230585,-0.178586408,0.357393444,0.495482802,-0.232659906,0.401143283,0.36481902,-0.262750208,0.373409539,0.493496627,0.017696427,0.314446807,0.313392848,-0.039439667,0.29267168,0.202797115,-0.082324624,0.285450578,0.099214137,-0.110506013,0.4754664,0.473861545,0.016579108,0.455168873,0.343433201,-0.11988771,0.47582075,0.498048335,-0.150804088,0.490624517,0.599043667,-0.113560766,0.573357344,0.478325576,-0.010482366,0.558965564,0.36338675,-0.176747844,0.562207341,0.51931262,-0.198292464,0.571647108,0.61176616,-0.149222031,0.673365474,0.502316475,-0.049820036,0.654698491,0.395006061,-0.15276964,0.639310539,0.496949494,-0.160978854,0.636588454,0.567134202,-0.128431618,1
0.575689673,0.864169717,-0.000133744,0.415509582,0.798854053,-0.118593171,0.335658759,0.638694167,-0.171860024,0.357694387,0.474901497,-0.21963194,0.415941834,0.355988592,-0.247265384,0.381424189,0.473952353,0.00674726,0.351645619,0.287637681,-0.061318144,0.349420577,0.172484875,-0.116160184,0.360811323,0.066801995,-0.151670814,0.483255237,0.47321862,0.005357777,0.486208141,0.335736781,-0.135354951,0.475810051,0.488336742,-0.170364246,0.471356213,0.589720488,-0.138012916,0.576915264,0.496839762,-0.021544237,0.579390109,0.378131688,-0.187370598,0.554421842,0.533201277,-0.210324436,0.548139274,0.622663677,-0.165099099,0.670493722,0.540060163,-0.058817014,0.666432321,0.4278346,-0.168866247,0.633083344,0.526979923,-0.175877571,0.621170819,0.594589651,-0.145583242,1
0.507179856,0.883964777,-0.00011853,0.362560123,0.78830111,-0.123631999,0.314605087,0.610166073,-0.18706122,0.366516799,0.450114489,-0.243358657,0.44778803,0.342321873,-0.279617727,0.385578394,0.44664523,-0.006674636,0.388839453,0.259384841,-0.077698752,0.408816338,0.148704469,-0.131488249,0.439940959,0.050306439,-0.164667815,0.488092721,0.465808243,-0.007692761,0.517531395,0.32758227,-0.152565956,0.479258984,0.479149342,-0.184978709,0.45263806,0.578825593,-0.150263757,0.577991307,0.508830309,-0.034498308,0.600736141,0.389217377,-0.202747166,0.547890365,0.539594293,-0.220899418,0.524749696,0.627483964,-0.173947409,0.664049983,0.570374668,-0.073234089,0.681162477,0.454301208,-0.18013759,0.630085588,0.548891246,-0.182563677,0.605309784,0.615209818,-0.151957586,1
0.383503258,0.871160924,-0.000258591,0.282288283,0.724967122,-0.118207008,0.294724107,0.54652673,-0.181011453,0.39502728,0.414967328,-0.235978857,0.498244435,0.327296793,-0.267014325,0.409607738,0.403877705,0.009185944,0.484365672,0.229075804,-0.062691763,0.541140795,0.135481983,-0.124906018,0.600731671,0.053274214,-0.163389906,0.496129334,0.463424772,0.014883257,0.571899414,0.339812815,-0.129535779,0.485900402,0.470383316,-0.175755024,0.433273584,0.550740361,-0.143741399,0.566133559,0.536537707,-0.008215188,0.622173309,0.434004247,-0.17311427,0.523533762,0.554226577,-0.195056275,0.478246003,0.624822557,-0.149920776,0.630489051,0.621474504,-0.040207129,0.681629717,0.517798603,-0.142133936,0.599367678,0.588790536,-0.152480036,0.553643763,0.644845426,-0.120814905,1
0.262932241,0.806392133,-0.000263495,0.21871528,0.638924062,-0.127425522,0.288991064,0.478957474,-0.192751825,0.421713382,0.387782633,-0.24882026,0.543638706,0.336264431,-0.285185724,0.448595047,0.38659507,0.005254174,0.575477123,0.250083774,-0.07366202,0.661913395,0.178745985,-0.141870692,0.747090816,0.117711008,-0.181212962,0.511506677,0.467908323,0.013694264,0.627488494,0.384514034,-0.134283543,0.506746829,0.477361739,-0.19163686,0.423117936,0.537022531,-0.163364902,0.553700209,0.555767834,-0.005677842,0.647163212,0.485252947,-0.175088957,0.5196262,0.566892087,-0.211929917,0.444843769,0.617756188,-0.167228147,0.584027886,0.655409396,-0.035279788,0.668085754,0.580556571,-0.147250354,0.570964873,0.620492339,-0.17166847,0.504504621,0.658481717,-0.145464465,1
0.762632608,0.731322765,-0.000207254,0.609532535,0.770666003,-0.060704496,0.432634205,0.705961704,-0.100593343,0.332277089,0.584377527,-0.14673546,0.315079778,0.465109468,-0.160995677,0.403929442,0.523830175,0.067495577,0.263644516,0.391054809,0.00521987,0.19218275,0.307318181,-0.042730723,0.138135314,0.221439689,-0.076641582,0.478184015,0.470080584,0.037830319,0.350919664,0.383306503,-0.094723217,0.435311794,0.516268075,-0.119291119,0.508345664,0.584625006,-0.082028501,0.562208116,0.433934808,-0.017409306,0.445633173,0.369745433,-0.183117628,0.523996472,0.510181069,-0.203190401,0.591261983,0.564778388,-0.158462539,0.660544872,0.404557437,-0.073421277,0.546131313,0.349810421,-0.176193163,0.582129955,0.453597724,-0.173134923,0.630506754,0.502129495,-0.140776709,1
0.704920411,0.758674145,-0.000225219,0.554865122,0.780682564,-0.073548041,0.39524281,0.687863231,-0.121650383,0.319403172,0.552490294,-0.169879064,0.324492335,0.433114052,-0.186450809,0.397673398,0.50665164,0.029056497,0.282313168,0.350544959,-0.056252055,0.228991657,0.254073918,-0.113722414,0.19350794,0.155460179,-0.150954381,0.482855678,0.467238903,0.004382842,0.374417186,0.364188373,-0.145526499,0.436279178,0.512319088,-0.153677762,0.49542591,0.586394131,-0.095298864,0.574616492,0.445146203,-0.046716884,0.472466409,0.361095041,-0.222920224,0.524275005,0.516219437,-0.230149642,0.577319086,0.577906132,-0.172828645,0.677581012,0.432049155,-0.099984981,0.580494165,0.363491654,-0.209832519,0.597801983,0.475939691,-0.204153597,0.633145034,0.528385758,-0.168982774,1
0.642912447,0.776058137,-0.000172674,0.50396049,0.777715802,-0.089581251,0.370683879,0.665940285,-0.139245048,0.320297003,0.526767433,-0.187499329,0.341019452,0.41333285,-0.207022294,0.402908534,0.492449164,0.017204966,0.316196024,0.325018764,-0.073417917,0.274846554,0.219192594,-0.13212736,0.251605183,0.113599986,-0.170448408,0.489389688,0.468594909,-0.001488665,0.410442472,0.348187685,-0.158730626,0.443551749,0.501954138,-0.163679153,0.488923758,0.586161256,-0.099194996,0.583678246,0.462849885,-0.04771037,0.505033076,0.357801616,-0.233075693,0.52735579,0.518245816,-0.237179235,0.566986561,0.588380933,-0.171242923,0.687665999,0.467977345,-0.096926257,0.605967045,0.381457508,-0.216770768,0.601336122,0.493262619,-0.207652837,0.625974715,0.549003959,-0.165873215,1
0.608376384,0.836298645,-0.00017867,0.450996816,0.789557338,-0.059731673,0.334974825,0.643075228,-0.095742472,0.312665284,0.493035495,-0.138070405,0.359906465,0.387195498,-0.149338633,0.40539223,0.468992025,0.044181768,0.353654981,0.286664724,-0.038343389,0.331624299,0.175750285,-0.095830664,0.32461071,0.070039034,-0.134026542,0.498482287,0.463050157,0.007719185,0.439441472,0.331433475,-0.145937249,0.445806503,0.489727944,-0.158472955,0.474617839,0.583726764,-0.10584081,0.590433598,0.476534694,-0.053820204,0.53337115,0.364934653,-0.22745809,0.528636098,0.525921702,-0.225032777,0.55449152,0.603305459,-0.162748918,0.68978864,0.506098032,-0.119899847,0.626685381,0.408240765,-0.225343883,0.605746567,0.514189303,-0.217200577,0.620575488,0.573650897,-0.179253042,1
0.367976129,0.841564655,-0.000199049,0.283380389,0.694238186,-0.057141472,0.287534237,0.503639698,-0.091918431,0.371568441,0.373526931,-0.132255197,0.479786366,0.323665679,-0.145142138,0.44876045,0.420732379,0.07605429,0.524632156,0.244336337,0.005016351,0.5777511,0.145031452,-0.052554172,0.634550631,0.062560707,-0.088001937,0.523847938,0.475184143,0.045469213,0.567855895,0.33152473,-0.090212077,0.47368446,0.450841248,-0.126693547,0.428285182,0.543427944,-0.101334855,0.584238529,0.542807996,-0.010880408,0.607063234,0.415782452,-0.173804045,0.50421989,0.530660272,-0.19798401,0.468254268,0.614097297,-0.159749091,0.642891824,0.626482308,-0.069508627,0.657847047,0.50065732,-0.175476521,0.572370291,0.567494035,-0.177376166,0.535012841,0.634015977,-0.147711188,1
0.311127633,0.811130464,-0.000158146,0.252594531,0.652566671,-0.056608509,0.289455533,0.469709992,-0.087404095,0.393963635,0.357580364,-0.122607455,0.505795956,0.322875142,-0.132256836,0.459655493,0.415663958,0.074635297,0.564093888,0.255196869,0.003205247,0.634495854,0.167478949,-0.056902599,0.70634985,0.096838593,-0.094284624,0.525316834,0.481895864,0.045810964,0.597145855,0.347502619,-0.087345161,0.485081941,0.447765291,-0.124341197,0.4236148,0.530768752,-0.10082563,0.574495375,0.55917567,-0.008512617,0.622165799,0.43863833,-0.169115916,0.501219988,0.53427881,-0.193906873,0.449724019,0.609570324,-0.157116592,0.619540811,0.65217942,-0.06508372,0.659665346,0.532816052,-0.171937972,0.564348578,0.58455956,-0.175437391,0.515210807,0.643127203,-0.147310361,1
0.277841717,0.758151472,-0.000243805,0.238821894,0.607530296,-0.070014797,0.298642248,0.440420449,-0.1180287,0.422511458,0.343075931,-0.16712819,0.546661019,0.323766947,-0.181032479,0.47240448,0.409248203,0.060093474,0.609502733,0.268134117,-0.008613288,0.692777276,0.194831252,-0.057844825,0.780300617,0.135581195,-0.09104529,0.523350596,0.483052999,0.032423571,0.614594042,0.357724369,-0.116729632,0.480572611,0.444689006,-0.130558282,0.415925622,0.518918872,-0.076247789,0.560011983,0.568651378,-0.025252555,0.631302178,0.453460515,-0.191225186,0.491199702,0.534521401,-0.20040673,0.438080549,0.601899445,-0.148888737,0.590795696,0.66869235,-0.086037628,0.646501541,0.554646432,-0.190784186,0.542338312,0.594438076,-0.191666082,0.495387644,0.645795465,-0.161644936,1
0.768918991,0.727890432,-0.000113986,0.609587073,0.774841905,-0.090017445,0.439821631,0.705943704,-0.140584856,0.344682038,0.57684195,-0.19648394,0.317457795,0.452527761,-0.228125587,0.39818877,0.5413059,0.043338068,0.253059357,0.414106846,-0.044988479,0.175921142,0.323532522,-0.110256232,0.115468889,0.227904469,-0.144613579,0.47345832,0.481846601,0.026498424,0.371355474,0.383909166,-0.134298831,0.459300876,0.511162162,-0.160926402,0.524843156,0.58360976,-0.112460703,0.556863546,0.44220832,-0.019822622,0.464424282,0.356247783,-0.203196779,0.54600054,0.495980352,-0.217066497,0.604459107,0.562642395,-0.155886024,0.654003203,0.412831545,-0.072393432,0.561626971,0.335710645,-0.184762657,0.600570321,0.436298341,-0.179983199,0.642031431,0.492519855,-0.136903003,1
0.708977282,0.7625283,-0.000155644,0.557848573,0.790156007,-0.104979664,0.408313155,0.701085329,-0.159347355,0.337151408,0.560175121,-0.209991947,0.334638923,0.433629245,-0.231896922,0.39355284,0.520350993,0.001184317,0.275200605,0.371894419,-0.086452991,0.217224687,0.270701259,-0.150939524,0.179926634,0.170854598,-0.188145459,0.478400379,0.476535708,-0.007945027,0.387482256,0.361312538,-0.163460746,0.446115762,0.500421345,-0.18466489,0.496861517,0.584139645,-0.139475048,0.569337606,0.455144793,-0.042892821,0.487265706,0.356678009,-0.216148898,0.537775815,0.505450308,-0.226463526,0.580547869,0.57662183,-0.170553878,0.670543611,0.445242733,-0.084516935,0.59128952,0.360101134,-0.195876315,0.608910799,0.465855241,-0.190292895,0.637430966,0.523398519,-0.15075171,1
0.650379002,0.775343657,-0.00018452,0.501729786,0.780427814,-0.104848623,0.371389091,0.670463681,-0.156260669,0.327678293,0.52500248,-0.202228948,0.345594585,0.403246105,-0.224850297,0.390462011,0.50623709,0.005747386,0.300987184,0.346486717,-0.077360369,0.260855675,0.232179105,-0.142908767,0.240969121,0.122767746,-0.188991919,0.478932947,0.475168794,-0.000572002,0.418488204,0.351592064,-0.139035746,0.451863259,0.490499347,-0.161103114,0.488177478,0.582132757,-0.125395209,0.572130919,0.467641979,-0.032854885,0.515553236,0.357700348,-0.204577267,0.540577173,0.50945282,-0.223550633,0.570575416,0.59139359,-0.175969809,0.672426164,0.47268945,-0.070484035,0.613558948,0.378724337,-0.186374754,0.613396406,0.485651672,-0.182738006,0.629674971,0.549687266,-0.147764862,1
0.619094729,0.844497323,-0.000135267,0.454073191,0.804316461,-0.089038529,0.339502573,0.660796046,-0.141844943,0.323003292,0.500978768,-0.199120134,0.371900469,0.383002698,-0.228300497,0.3853558,0.48288393,0.032329317,0.328883588,0.300797969,-0.041692179,0.31135878,0.185803622,-0.096061282,0.310368776,0.078980982,-0.125371665,0.48107481,0.470609039,0.011638937,0.437158674,0.332377136,-0.140192732,0.445566475,0.48730278,-0.163068101,0.463030279,0.585198998,-0.116712771,0.574516356,0.479803026,-0.034829497,0.534107804,0.358978182,-0.203390419,0.530811906,0.520051241,-0.216053352,0.547770202,0.605281413,-0.16164352,0.675385594,0.505369246,-0.088386722,0.630792558,0.395476192,-0.190461144,0.611756682,0.501652956,-0.189005986,0.620331705,0.568225384,-0.154408738,1
0.556035042,0.851779699,-0.000147422,0.405347139,0.780080676,-0.092349231,0.319681346,0.615401566,-0.151647761,0.335142523,0.455343544,-0.216296241,0.404333115,0.350312293,-0.255015582,0.394260973,0.463091731,0.04048815,0.365098447,0.278511047,-0.040482588,0.362879962,0.161979944,-0.094218872,0.376836002,0.053520828,-0.123128675,0.489872485,0.467032611,0.022532498,0.471203059,0.336732805,-0.126018718,0.45512715,0.494706154,-0.143131256,0.461843014,0.591125071,-0.093546167,0.580741823,0.491811603,-0.025282389,0.563780546,0.371396482,-0.202167004,0.533063889,0.532351434,-0.211870462,0.541087627,0.620462835,-0.151333228,0.674467206,0.535093188,-0.080902964,0.646962523,0.419390023,-0.184694424,0.609950185,0.521255672,-0.178981245,0.61131537,0.588053465,-0.139693126,1
0.493230879,0.871428788,-0.000114504,0.355800599,0.774101317,-0.090715289,0.298850656,0.594684541,-0.142249838,0.337026894,0.435836643,-0.198276624,0.419224352,0.339237869,-0.228267178,0.39694342,0.443829894,0.039716598,0.406804323,0.252686024,-0.037742436,0.430040479,0.141810209,-0.094609581,0.465004653,0.041372657,-0.124718837,0.492966443,0.465828061,0.021144493,0.500891507,0.317789376,-0.135407761,0.460895747,0.471188486,-0.162722707,0.444383472,0.572092175,-0.116430245,0.578792214,0.506634235,-0.025128787,0.581950665,0.378673375,-0.201041743,0.528488994,0.531688213,-0.214715183,0.515342414,0.619106591,-0.157783926,0.666396976,0.564767361,-0.078404047,0.666009247,0.444302469,-0.186519295,0.612906456,0.539079547,-0.185520068,0.596060991,0.606368423,-0.148956299,1
0.434947282,0.877178073,-0.000193125,0.317970484,0.752280474,-0.084536187,0.287129849,0.564622223,-0.14076966,0.3489483,0.414605319,-0.199358791,0.443978012,0.331498116,-0.232789874,0.411069751,0.426441073,0.031868182,0.452479005,0.235231668,-0.036931016,0.4934102,0.130312294,-0.088063449,0.540770769,0.041974425,-0.11803367,0.501460671,0.464566112,0.012248956,0.532168865,0.317308962,-0.123731747,0.464130849,0.451809734,-0.169498011,0.42969957,0.546491861,-0.15057826,0.580148578,0.519313157,-0.033360027,0.594677806,0.395484775,-0.194149062,0.515323639,0.530019939,-0.219630331,0.490890622,0.618195951,-0.18477042,0.659637451,0.591542661,-0.083724782,0.671135366,0.466686696,-0.181625709,0.601856887,0.548987329,-0.187444642,0.574893951,0.620339811,-0.164045766,1
0.372250199,0.854075193,-0.000153348,0.277686656,0.706635237,-0.081002019,0.282192677,0.521411061,-0.133824378,0.372011155,0.388042092,-0.191725716,0.481362522,0.323130906,-0.223832861,0.428188205,0.41848743,0.058825187,0.497616082,0.243344858,-0.011445758,0.553989828,0.145546049,-0.067753688,0.616996169,0.060092986,-0.100236639,0.509432197,0.470866174,0.037416413,0.562110484,0.335958987,-0.104796425,0.47356531,0.458457232,-0.149105653,0.426838279,0.544156015,-0.127117306,0.57612592,0.535394073,-0.011253237,0.614032984,0.418847203,-0.17763412,0.513337195,0.540429294,-0.207267851,0.473108411,0.624001086,-0.169528902,0.642104268,0.617123187,-0.066001475,0.676086962,0.495865375,-0.163330778,0.595282316,0.565393269,-0.165865377,0.556729376,0.631537437,-0.138090089,1
0.310630739,0.818349659,-0.000250086,0.255024225,0.655341148,-0.07189735,0.29065755,0.476007193,-0.125804693,0.405795127,0.359993577,-0.183292702,0.526957393,0.330407441,-0.216190577,0.443420053,0.405973554,0.073101066,0.543802202,0.250993252,-0.003710922,0.614338696,0.15977785,-0.06021627,0.688582003,0.081152678,-0.087530531,0.511032164,0.469077021,0.049191274,0.586099446,0.34930706,-0.088937998,0.476890683,0.450833529,-0.12521033,0.421625197,0.531317472,-0.087195367,0.565398872,0.54764545,-0.004504398,0.624584079,0.442091674,-0.163471162,0.508700311,0.539180636,-0.185982823,0.459510773,0.614137471,-0.138143256,0.615006089,0.647524118,-0.063660458,0.669757724,0.53433764,-0.161052123,0.579504967,0.581511974,-0.168848008,0.531063199,0.640712738,-0.13454774,1
0.260364383,0.787390471,-0.000324672,0.22782734,0.617456853,-0.091046408,0.287807345,0.452531606,-0.151346743,0.419524312,0.358006507,-0.210593283,0.545943141,0.336251378,-0.238327011,0.458590716,0.391324043,0.061663792,0.591269672,0.258002579,-0.011857121,0.675211787,0.187912792,-0.068260327,0.757569611,0.1277861,-0.095538728,0.514151096,0.469345212,0.046906743,0.6205284,0.372024924,-0.098336019,0.491074562,0.461500019,-0.134969711,0.418731689,0.526249588,-0.090558708,0.553261459,0.556156814,0.001453443,0.639887094,0.466475725,-0.161995247,0.508771718,0.547915101,-0.182781756,0.446339279,0.608132899,-0.131623194,0.583825946,0.659416437,-0.051190779,0.662874699,0.564520359,-0.149662063,0.566503108,0.600758553,-0.160482615,0.508475363,0.648372471,-0.126210511,1
0.788146257,0.738401055,-0.000187182,0.63793385,0.802238822,-0.092064559,0.441439599,0.746962965,-0.164438814,0.323224723,0.631381035,-0.239875197,0.303894371,0.508380353,-0.280465901,0.389064312,0.530824602,0.009063979,0.259194255,0.392505735,-0.094844334,0.191164285,0.309524059,-0.150196686,0.134465605,0.213771105,-0.172096223,0.472313851,0.473980755,-0.021695795,0.336636662,0.402046055,-0.217516094,0.430221111,0.550492108,-0.220286265,0.49156481,0.590553641,-0.131919339,0.569454312,0.435309231,-0.082758956,0.448550582,0.384498298,-0.268891335,0.537418067,0.537126839,-0.25375548,0.589108765,0.557612658,-0.174495175,0.680489838,0.404492527,-0.148746341,0.570635736,0.36807698,-0.248537421,0.616966248,0.478949159,-0.226700723,0.658264399,0.494054019,-0.177648768,1
0.749926209,0.793394327,-0.000190947,0.586234093,0.827407122,-0.083074607,0.399540722,0.735139489,-0.15117456,0.301436603,0.599261403,-0.227127343,0.304487079,0.474370599,-0.272745669,0.383790195,0.513440967,0.017929245,0.285312414,0.357168436,-0.093927935,0.233131871,0.264541715,-0.154090658,0.193886876,0.160193503,-0.174151421,0.475870997,0.471537203,-0.019491162,0.355766803,0.379161894,-0.219624966,0.418391764,0.544440627,-0.22462742,0.46457237,0.592841864,-0.137074456,0.578196168,0.451990187,-0.087288387,0.470974267,0.380155921,-0.273711205,0.530255079,0.548288643,-0.255018264,0.572362602,0.574676454,-0.171929196,0.691535175,0.442952037,-0.162353635,0.592577815,0.389977336,-0.260192335,0.618381798,0.506668031,-0.236873016,0.651787817,0.523002088,-0.184699431,1
0.682149649,0.815458059,-0.000205617,0.523768842,0.824876904,-0.088006817,0.356130898,0.705510616,-0.160341874,0.284837723,0.553300202,-0.240823835,0.316515446,0.43292138,-0.289708793,0.382503122,0.49392429,0.011643361,0.307724297,0.326475322,-0.113714024,0.269117951,0.22550267,-0.174350113,0.246448591,0.11248365,-0.192429528,0.478132904,0.468299866,-0.023641495,0.384555757,0.35955137,-0.238919124,0.416133344,0.532343268,-0.237415507,0.452027112,0.580209792,-0.136795074,0.582903564,0.465878069,-0.092649288,0.496757746,0.378886431,-0.2907978,0.525176227,0.554261446,-0.26377821,0.561069846,0.576500893,-0.170655251,0.696924627,0.474806398,-0.168869063,0.609853089,0.409413069,-0.277926236,0.618801415,0.529852986,-0.254785746,0.65235281,0.542576194,-0.197858855,1
0.617133021,0.8345716,-0.000223318,0.467192501,0.822526932,-0.096308142,0.322215647,0.676461339,-0.167156443,0.277692258,0.51989758,-0.243133649,0.326364934,0.411541522,-0.285048336,0.385263145,0.472367883,0.001654047,0.341614872,0.295005292,-0.119046487,0.322442621,0.186131537,-0.177916944,0.321509242,0.071401954,-0.198132604,0.484089553,0.465720236,-0.030863801,0.413956612,0.337703884,-0.238114297,0.411651522,0.509161174,-0.239031076,0.440247953,0.571404099,-0.142037079,0.587393641,0.482782215,-0.094688803,0.519156039,0.379601538,-0.292609155,0.513869762,0.555622339,-0.272594661,0.546571434,0.593441486,-0.186111361,0.69766593,0.512633979,-0.165418282,0.62748301,0.433018178,-0.279447436,0.612323105,0.551199615,-0.2603634,0.642916441,0.57680732,-0.20795235,1
0.559141815,0.859254181,-0.000186163,0.414663941,0.807812572,-0.083558232,0.299692333,0.642552197,-0.154617772,0.283858657,0.47824195,-0.2327483,0.355828464,0.375055671,-0.274701148,0.401334673,0.449935049,0.044897992,0.383020103,0.26824376,-0.076241866,0.379331529,0.16431585,-0.134916291,0.393841565,0.051996619,-0.154573649,0.497657984,0.458642453,0.00558293,0.44276458,0.3247751,-0.205960289,0.417052448,0.50158155,-0.20426552,0.446929753,0.559969902,-0.104266062,0.595267534,0.491211921,-0.071139343,0.541165948,0.386410296,-0.26636076,0.51383388,0.563586712,-0.237332121,0.551358938,0.600605488,-0.143343717,0.700285077,0.537957966,-0.156269118,0.636087298,0.448482692,-0.262539387,0.607726932,0.567834496,-0.239004835,0.644460797,0.596463799,-0.187476128,1
0.493606329,0.867863894,-0.00020013,0.359900504,0.794528127,-0.08647538,0.277364373,0.610362709,-0.160914019,0.289438903,0.446903616,-0.241727695,0.37352398,0.354264647,-0.289587289,0.411387861,0.439500034,0.02365021,0.426932722,0.251653016,-0.078727052,0.442105502,0.146250099,-0.128803775,0.472941875,0.039910704,-0.145550132,0.507075131,0.466394514,-0.01137102,0.478682756,0.314802945,-0.198462009,0.418766111,0.475828677,-0.199542448,0.429221332,0.551835239,-0.108879417,0.596991956,0.517002583,-0.079293378,0.560605645,0.396047831,-0.263672739,0.497048229,0.557961106,-0.248482987,0.517616868,0.61413312,-0.166989192,0.691175461,0.582594752,-0.152354494,0.649704814,0.476677954,-0.258386105,0.594012439,0.582158208,-0.240609467,0.61259073,0.627118587,-0.19450897,1
0.430611908,0.88485539,-0.000178974,0.308041215,0.774979711,-0.083886892,0.26239422,0.573698878,-0.16073218,0.30668205,0.412432045,-0.240198717,0.409246087,0.336379945,-0.280623287,0.419515759,0.424609482,0.027280554,0.468581229,0.242618695,-0.067677341,0.503000259,0.144344151,-0.113668889,0.552315712,0.048334628,-0.130736396,0.509700358,0.468759745,-0.007209086,0.50890851,0.310903788,-0.188624337,0.423653573,0.464738488,-0.187066585,0.420166075,0.539196014,-0.099286199,0.590139627,0.534298122,-0.073950954,0.577093303,0.400905311,-0.253727019,0.486247957,0.554017782,-0.233630389,0.49568814,0.615580916,-0.153109118,0.673093677,0.616004407,-0.145854712,0.650533974,0.496429116,-0.243672609,0.575016558,0.593252838,-0.224137098,0.581873834,0.645749211,-0.180315107,1
0.368590593,0.873985767,-0.000197817,0.26577574,0.740634203,-0.08755587,0.252048612,0.532584012,-0.162948042,0.31926918,0.379599124,-0.243044078,0.432274491,0.326035261,-0.284825474,0.433637708,0.41073823,0.018852219,0.51578033,0.238417998,-0.074299015,0.567290008,0.147674114,-0.123863243,0.631462634,0.062281102,-0.144861519,0.5166412,0.472025484,-0.012755263,0.543882251,0.32039836,-0.19260025,0.436347246,0.457985401,-0.197863668,0.417657226,0.530445457,-0.117897764,0.584625304,0.550354958,-0.076320663,0.595670581,0.421540022,-0.250590295,0.483667761,0.553653955,-0.232718334,0.480319649,0.612978578,-0.156818882,0.65099442,0.644701123,-0.144875124,0.656171024,0.526514888,-0.238039717,0.568578064,0.605252504,-0.218772873,0.564130902,0.654438972,-0.177119702,1
0.305384219,0.837394834,-0.000168603,0.227069885,0.690332532,-0.082067005,0.251648903,0.487856716,-0.155813619,0.34833321,0.351694584,-0.232638881,0.469906151,0.311191767,-0.273066163,0.447476894,0.403736442,0.029286372,0.558140337,0.247808814,-0.062648557,0.625396609,0.165398359,-0.111347213,0.70528847,0.09010902,-0.130255371,0.518125176,0.476543158,-0.002651779,0.575338185,0.325683862,-0.179745644,0.442538649,0.440105408,-0.180231735,0.409978569,0.51070565,-0.095673122,0.571780205,0.565338492,-0.066230528,0.607131362,0.435118526,-0.244518995,0.46973449,0.546642601,-0.228037253,0.454250127,0.608639479,-0.150262266,0.623150587,0.669713855,-0.133459657,0.646059513,0.549702585,-0.232391834,0.542223394,0.61299032,-0.213660017,0.528161883,0.664656401,-0.170037225,1
